folioviv,foliohog,ubica_geo,factor,ing_cor,gasto_mon,alimentos,educa_espa,transporte,salud,entidad
1204411408,1,12075,453,50560.69,47931.59,29108.42,1161.29,4763.64,342.38,12
1204411409,1,12075,453,51501.7,48822.9,18501.29,13439.77,7507.31,0.0,12
1204411410,1,12075,453,78054.77,58215.05,20005.54,18783.5,8571.79,1007.58,12
1204411411,1,12075,453,57373.07,9564.09,3291.37,0.0,3944.91,1614.12,12
1204411412,1,12075,453,72586.63,29608.32,20001.0,0.0,5155.58,1124.99,12
1204411613,1,12075,453,35778.68,28513.88,21034.11,240.0,2974.26,0.0,12
1204411614,1,12075,453,49965.31,27970.56,17048.37,300.0,2785.68,0.0,12
1204411615,1,12075,453,41929.7,14893.54,7739.92,222.0,1440.0,0.0,12
1204411616,1,12075,453,12073.77,9830.29,5399.85,0.0,561.42,0.0,12
1204411618,1,12075,453,30073.76,27088.6,20056.97,0.0,3939.81,0.0,12
1204411819,1,12075,453,34868.85,23363.66,11661.32,0.0,5519.94,0.0,12
1204411820,1,12075,453,24326.68,18363.61,11044.21,0.0,750.0,0.0,12
1204411821,1,12075,453,39909.83,31788.45,18398.45,1728.25,8982.75,0.0,12
1204411822,1,12075,453,52735.07,45144.57,23104.11,1129.56,11064.6,0.0,12
1204411823,1,12075,453,29286.88,26693.71,16636.99,135.0,3368.52,0.0,12
1204412301,1,12078,456,39096.89,16383.7,8614.22,2572.23,3435.48,48.91,12
1204412302,1,12078,456,23725.95,19454.81,9257.02,1236.76,1028.22,0.0,12
1204412303,1,12078,456,33561.83,15140.56,6274.21,958.04,1558.9,176.08,12
1204412305,1,12078,456,19260.57,30004.03,15107.06,319.34,1030.64,2993.46,12
1204412306,1,12078,456,10468.95,9693.78,5657.11,940.64,870.96,0.0,12
1204412507,1,12078,456,47545.03,41866.89,21419.88,0.0,1780.64,117.39,12
1204412508,1,12078,456,27405.17,13446.56,5657.08,0.0,290.32,0.0,12
1204412509,1,12078,456,7668.64,21288.54,18115.62,0.0,290.32,0.0,12
1204412510,1,12078,456,41867.57,15559.25,5721.37,0.0,1660.64,0.0,12
1204412511,1,12078,456,13844.08,10990.61,6107.06,156.52,290.32,0.0,12
1204412512,1,12078,456,61425.45,28277.31,19542.74,116.12,1635.48,0.0,12
1204412714,1,12078,456,13654.65,19043.95,7007.07,3516.0,839.26,224.99,12
1204412715,1,12078,456,14369.39,5401.56,2095.67,0.0,786.88,366.83,12
1204412716,1,12078,456,38006.4,28561.54,8678.44,2888.61,8977.86,9.78,12
1204412717,1,12078,456,16550.54,60044.56,26498.34,6554.29,1685.47,1865.51,12
1204412919,1,12078,456,64226.86,4820.64,385.71,0.0,580.64,2054.32,12
1204412920,1,12078,456,50679.17,27674.15,11005.63,978.26,10148.56,264.13,12
1204412921,1,12078,456,24642.5,9387.66,4307.04,0.0,0.0,0.0,12
1204412922,1,12078,456,33913.19,6609.57,1928.54,0.0,580.64,195.64,12
1204412923,1,12078,456,6653.0,10654.24,7109.94,0.0,293.47,0.0,12
1204412924,1,12078,456,17816.23,22830.64,13088.49,0.0,826.78,440.21,12
1264413019,1,12001,323,28613.72,21008.27,13075.55,97.82,5789.84,342.37,12
1264413020,1,12001,323,21288.66,22021.19,13525.59,0.0,7009.19,0.0,12
1264413022,1,12001,323,37495.94,34493.97,20995.54,0.0,8146.99,0.0,12
1264413023,1,12001,323,32283.19,24000.35,15081.28,0.0,4923.03,0.0,12
1264413024,1,12001,323,24557.36,29768.98,16842.61,0.0,8875.57,357.04,12
1264413402,1,12001,323,20425.88,36940.62,19709.71,7322.72,870.96,179.02,12
1264413404,1,12001,323,64513.73,69655.54,33376.9,12940.54,9634.54,2934.76,12
1264413405,1,12001,323,21051.77,43125.82,29095.31,0.0,6216.2,885.31,12
1264413406,1,12001,323,9305.93,18553.98,11905.57,733.69,3376.02,0.0,12
1264413607,1,12001,323,56159.44,15931.8,6428.52,0.0,5364.0,489.13,12
1264413608,1,12001,323,35944.83,47557.92,25187.0,1363.04,7028.55,2827.16,12
1264413609,1,12001,323,35062.59,30230.25,14579.87,1229.5,2271.42,2543.46,12
1264413610,1,12001,323,16180.46,12389.64,3947.07,0.0,4842.84,0.0,12
1264413611,1,12001,323,29586.87,14742.46,11687.04,0.0,600.0,224.99,12
1264413612,1,12001,323,18848.6,9499.2,5387.08,0.0,3857.12,0.0,12
1264413813,1,12001,323,35222.2,15426.58,6582.76,1464.86,1757.14,339.44,12
1264413814,1,12001,323,27158.04,14764.46,7804.21,122.95,4259.93,44.02,12
1264413815,1,12001,323,31622.94,29669.23,17819.78,0.0,300.0,3052.15,12
1264413816,1,12001,323,46147.03,41637.09,11854.18,490.46,10842.82,8911.93,12
1264413817,1,12001,323,65877.04,49320.39,23026.92,245.9,6239.94,1511.4,12
1264414019,1,12001,338,84362.73,37890.14,16212.66,290.32,15861.27,0.0,12
1264414020,1,12001,338,132403.12,49883.36,20892.64,776.34,6522.36,9293.45,12
1264414021,1,12001,338,72706.16,40161.63,20738.46,831.52,7968.63,1442.91,12
1264414023,1,12001,338,34867.95,40078.97,21214.14,5867.98,2723.48,97.82,12
1264414023,2,12001,338,82613.4,41551.77,22268.4,388.13,4871.36,1801.92,12
1264414024,1,12001,338,84947.54,21706.37,3419.98,0.0,5792.68,391.29,12
1264414401,1,12001,338,40051.87,40858.29,21869.71,2178.27,7525.51,1482.05,12
1264414402,1,12001,338,64957.09,37184.03,23798.31,3533.19,6674.62,0.0,12
1264414403,1,12001,338,39370.17,75526.69,48291.05,7867.71,8317.46,5331.51,12
1264414404,1,12001,338,40353.26,76140.19,49126.95,0.0,10661.0,3130.42,12
1264414405,1,12001,338,68735.54,48282.08,23161.94,7060.93,4820.49,4069.53,12
1264414406,1,12001,338,43267.67,40764.01,15107.02,16838.7,5005.41,0.0,12
1264414607,1,12001,338,55647.54,49143.94,32515.47,0.0,12857.09,1076.08,12
1264414608,1,12001,338,50788.36,39423.77,21503.32,1743.44,1971.42,1511.4,12
1264414609,1,12001,338,27934.4,31004.17,20442.66,918.97,3214.28,1692.38,12
1264414611,1,12001,338,38040.98,36145.31,25535.78,0.0,8142.78,0.0,12
1264414813,1,12001,338,62999.99,51811.62,18244.18,0.0,1920.0,69.44,12
1264414815,1,12001,338,35975.4,37619.23,12484.13,5212.68,6082.67,1827.38,12
1264414816,1,12001,338,31370.01,18387.26,6042.8,0.0,4457.12,79.23,12
1264414817,1,12001,338,23873.55,27288.19,9629.91,5675.86,9171.39,0.0,12
1264414818,1,12001,338,50884.39,31879.18,17080.59,782.6,6800.92,0.0,12
1264415301,1,12001,329,57459.15,43539.74,30882.63,2249.97,3574.24,1056.52,12
1264415302,1,12001,329,25652.93,11657.67,6878.48,0.0,580.64,1763.78,12
1264415303,1,12001,329,6865.16,22245.36,17948.42,0.0,0.0,489.13,12
1264415304,1,12001,329,29789.61,22922.11,13138.17,0.0,5565.69,0.0,12
1264415305,1,12001,329,59373.3,39073.89,27705.57,4409.71,2836.0,0.0,12
1264415306,1,12001,329,32534.9,45141.51,36616.9,0.0,2947.45,0.0,12
1264415509,1,12001,329,22319.48,9691.21,3612.82,0.0,2911.5,538.04,12
1264415510,1,12001,329,106036.83,33561.89,16199.91,6211.59,2735.66,3913.03,12
1264415511,1,12001,329,18822.8,16478.21,8866.27,0.0,4289.52,127.17,12
1264415512,1,12001,329,27039.05,9064.23,6749.94,0.0,0.0,586.93,12
1264415713,1,12001,329,61119.69,45376.14,17896.95,2709.23,8434.2,518.46,12
1264415714,1,12001,329,92121.75,61908.13,16238.48,13454.34,15300.0,0.0,12
1264415715,1,12001,329,47065.54,55146.75,24505.53,0.0,3377.1,2005.42,12
1264415717,1,12001,329,33124.07,67764.13,15929.86,22473.9,13515.46,2249.99,12
1264415718,1,12001,329,16208.4,24530.99,16457.06,0.0,1474.28,782.6,12
1264415718,2,12001,329,19525.01,39842.0,19684.14,1868.68,4731.41,958.69,12
1264415919,1,12001,329,16519.49,13932.0,8781.32,43.54,2455.39,361.95,12
1264415921,1,12001,329,57376.54,42324.16,21985.47,8472.98,5968.23,176.08,12
1264415922,1,12001,329,12554.85,22341.12,16418.4,0.0,580.64,0.0,12
1264415923,1,12001,329,20716.22,19229.95,10002.74,804.69,6537.77,0.0,12
1264415924,1,12001,329,12490.16,31517.09,23772.66,2187.82,1252.16,0.0,12
1264416201,1,12003,316,46439.44,8862.99,0.0,0.0,87.09,5478.24,12
1264416202,1,12003,316,13066.02,4776.53,1285.7,0.0,145.16,0.0,12
1264416203,1,12003,316,22662.66,7050.18,0.0,0.0,145.16,3149.98,12
1264416204,1,12003,316,35653.28,6277.25,0.0,0.0,1146.76,684.77,12
1264416205,1,12003,316,46331.13,23431.55,668.56,1276.95,14373.34,0.0,12
1264416206,1,12003,316,22924.97,34170.59,22757.08,0.0,10372.79,0.0,12
1264416407,1,12003,316,39782.78,6907.47,424.26,0.0,2972.64,0.0,12
1264416408,1,12003,316,84031.41,46339.28,6428.5,2509.88,4060.63,19418.45,12
1264416409,1,12003,316,46488.76,9494.87,1568.54,0.0,1552.58,3423.91,12
1264416410,1,12003,316,24077.77,26743.15,6299.92,174.5,7137.09,5121.16,12
1264416411,1,12003,316,35845.15,27719.19,195.65,0.0,4280.65,10193.46,12
1264416412,1,12003,316,19887.89,5659.12,2159.95,232.25,1911.28,0.0,12
1264416613,1,12003,316,12186.85,20418.74,12857.07,180.0,3979.66,0.0,12
1264416614,1,12003,316,22911.33,18211.73,11018.46,0.0,1350.0,3306.49,12
1264416615,1,12003,316,46334.34,31434.4,4949.94,0.0,1695.73,19506.5,12
1264416616,1,12003,316,17967.34,4164.57,1581.4,0.0,300.0,0.0,12
1264416617,1,12003,316,33557.68,21797.36,10812.79,1521.0,900.0,684.77,12
1264416618,1,12003,316,22652.15,8290.64,6029.95,0.0,300.0,733.69,12
1264416819,1,12003,316,12441.76,11273.86,0.0,0.0,6600.0,0.0,12
1264416820,1,12003,316,27507.53,24141.5,0.0,6600.0,13350.0,0.0,12
1264416821,1,12003,316,27484.33,24991.05,8292.82,0.0,4200.0,0.0,12
1264416822,1,12003,316,18686.11,7808.62,2121.4,1584.77,300.0,220.09,12
1264416823,1,12003,316,27169.0,9001.66,3021.4,704.34,600.0,978.25,12
1264416824,1,12003,316,20788.5,9733.38,2249.97,0.0,3840.0,0.0,12
1264417019,1,12007,281,109351.97,40763.62,20950.55,1257.64,7672.75,2152.16,12
1264417020,1,12007,281,53654.76,47454.68,24827.02,146.73,1639.47,518.46,12
1264417021,1,12007,281,173055.38,47123.76,16444.11,810.0,3123.32,9322.79,12
1264417022,1,12007,281,67881.81,46794.77,15762.7,7816.9,6356.49,3364.18,12
1264417024,1,12007,281,31740.99,22491.44,7135.6,872.3,8768.04,146.73,12
1264417301,1,12007,281,98744.81,140650.92,10079.86,780.0,5357.6,119651.05,12
1264417302,1,12007,281,14713.6,21703.68,11134.16,1483.69,3425.78,1663.03,12
1264417303,1,12007,281,40494.31,48043.88,18616.94,10945.14,10303.62,244.56,12
1264417304,1,12007,281,31145.17,35311.76,16058.43,390.0,3206.16,8344.54,12
1264417305,1,12007,281,45512.55,22819.7,9218.46,978.26,7386.16,264.11,12
1264417306,1,12007,281,24266.01,20269.06,11417.05,0.0,5723.49,391.29,12
1264417507,1,12007,281,52372.74,26053.24,16405.57,845.07,4529.0,342.38,12
1264417508,1,12007,281,71483.03,39818.56,9835.61,18540.23,6722.98,0.0,12
1264417509,1,12007,281,14181.81,24099.69,12574.16,4946.3,3541.91,0.0,12
1264417510,1,12007,281,15108.7,10442.55,5695.66,600.0,580.64,0.0,12
1264417511,1,12007,281,35846.12,58221.43,20185.59,4408.48,1335.48,24045.63,12
1264417512,1,12007,281,14386.15,17853.45,2957.09,0.0,899.99,9880.41,12
1264417714,1,12007,281,48611.77,33651.97,10549.18,9300.0,5896.7,1403.77,12
1264417715,1,12007,281,25919.97,16363.56,8369.88,828.0,2973.43,978.25,12
1264417716,1,12007,281,34283.57,26529.87,8582.05,7425.0,6625.66,846.18,12
1264417717,1,12007,281,10412.44,28564.03,14438.38,1347.39,3810.0,3107.91,12
1264417718,1,12007,281,98671.41,49568.34,20622.65,16694.74,3633.44,239.67,12
1264418019,1,12010,335,23048.41,28822.01,9899.89,3198.88,580.64,224.01,12
1264418020,1,12010,335,4783.99,3543.88,2519.94,0.0,0.0,19.56,12
1264418021,1,12010,335,13510.61,19198.78,7431.32,293.47,924.61,112.48,12
1264418022,1,12010,335,16006.88,7918.2,5669.94,0.0,906.62,0.0,12
1264418023,1,12010,335,8292.24,7471.34,6119.91,0.0,316.35,88.04,12
1264418024,1,12010,335,11295.93,9863.9,4615.67,244.56,975.1,19.56,12
1264418301,1,12010,335,16027.51,11474.56,4975.6,1335.7,0.0,244.55,12
1264418303,1,12010,335,4479.09,22506.78,9861.26,2078.63,4437.74,0.0,12
1264418304,1,12010,335,17809.36,13973.01,9308.48,0.0,0.0,586.95,12
1264418305,1,12010,335,12483.44,12212.6,9617.01,0.0,0.0,0.0,12
1264418306,1,12010,335,50320.07,63273.2,37529.75,4433.14,2488.24,405.96,12
1264418713,1,12010,335,39329.48,13231.15,7971.33,0.0,480.0,48.91,12
1264418714,1,12010,335,6959.98,16364.44,12471.29,0.0,300.0,420.64,12
1264418715,1,12010,335,8188.52,6768.57,5451.33,0.0,300.0,0.0,12
1264418716,1,12010,335,30299.97,20683.28,10992.76,1129.18,300.0,195.65,12
1264418717,1,12010,335,12212.85,16626.25,7238.49,240.0,2159.99,2210.85,12
1264418718,1,12010,335,4189.72,10222.81,5335.64,450.0,300.0,39.13,12
1264419201,1,12010,282,49017.85,45609.56,15235.63,2504.69,8446.78,1934.98,12
1264419202,1,12010,282,23027.65,5115.12,2442.84,0.0,0.0,484.21,12
1264419203,1,12010,282,37849.4,22330.3,8562.78,2355.95,6221.17,528.25,12
1264419204,1,12010,282,17233.34,16980.78,5464.23,0.0,7795.71,1469.33,12
1264419205,1,12010,282,33456.67,17066.07,10504.11,0.0,580.64,723.9,12
1264419206,1,12010,282,53201.51,51585.8,19594.13,2973.67,1536.47,7524.74,12
1264419407,1,12010,282,11440.27,11686.84,4448.51,2054.33,145.16,0.0,12
1264419408,1,12010,282,25918.73,17193.7,11314.21,63.58,1675.57,0.0,12
1264419409,1,12010,282,8939.21,6682.88,3227.09,888.38,290.32,39.12,12
1264419410,1,12010,282,19879.48,12181.4,8717.08,0.0,145.16,733.69,12
1264419411,1,12010,282,26394.86,4066.11,2802.82,0.0,0.0,9.78,12
1264419412,1,12010,282,8386.8,9110.9,3421.61,176.66,3135.46,254.34,12
1264419613,1,12010,282,10039.65,22519.18,16071.32,600.0,257.14,19.56,12
1264419614,1,12010,282,30545.88,20840.64,15107.04,766.3,257.14,48.91,12
1264419616,1,12010,282,12450.2,9516.71,5991.35,0.0,257.14,44.02,12
1264419617,1,12010,282,16409.47,12145.37,4049.94,196.72,2871.41,0.0,12
1264419618,1,12010,282,10052.45,16780.6,10182.75,1047.8,1157.13,1271.73,12
1264419919,1,12010,282,11279.52,34326.24,15325.62,464.51,6880.63,0.0,12
1264419920,1,12010,282,18307.61,14400.29,3754.25,0.0,2129.93,2739.12,12
1264419921,1,12010,282,11391.69,7806.29,4898.54,0.0,443.77,635.86,12
1264419922,1,12010,282,35595.18,25010.3,10015.66,0.0,8994.44,63.57,12
1264419923,1,12010,282,4307.14,5077.67,3445.69,0.0,804.6,97.82,12
1264419924,1,12010,282,14248.53,12296.25,7071.35,0.0,2977.87,29.34,12
1264420021,1,12011,330,40303.92,23689.43,5406.37,0.0,8910.05,2680.42,12
1264420022,1,12011,330,10719.5,20558.6,6441.34,0.0,9362.01,679.88,12
1264420023,1,12011,330,34306.4,14840.24,4037.1,0.0,5385.27,1208.15,12
1264420024,1,12011,330,11147.46,11621.4,5785.67,0.0,3908.64,469.56,12
1264420301,1,12011,330,9621.66,6288.35,4924.23,0.0,0.0,0.0,12
1264420302,1,12011,330,4609.43,9572.79,5939.91,354.17,1619.99,412.82,12
1264420303,1,12011,330,6186.38,3366.5,3124.24,0.0,0.0,78.26,12
1264420304,1,12011,330,32870.49,24085.57,17241.25,1242.55,2641.93,269.02,12
1264420305,1,12011,330,48909.68,38186.06,20147.0,1346.51,11278.34,0.0,12
1264420306,1,12011,330,51869.52,29910.69,21715.59,0.0,1161.29,650.53,12
1264420507,1,12011,330,3512.26,9559.88,5567.06,0.0,2879.96,0.0,12
1264420508,1,12011,330,27262.69,15961.71,7559.92,0.0,3779.96,0.0,12
1264420509,1,12011,330,30466.55,14671.5,4821.34,0.0,2630.3,1799.99,12
1264420510,1,12011,330,29742.85,11219.77,2545.65,0.0,6561.28,68.47,12
1264420511,1,12011,330,20185.29,13116.24,6685.59,1016.12,3135.48,0.0,12
1264420512,1,12011,330,24413.74,5539.23,2545.65,0.0,1373.03,0.0,12
1264420813,1,12011,330,24084.69,3822.75,797.12,0.0,0.0,0.0,12
1264420814,1,12011,330,30021.34,21511.11,16585.52,0.0,1110.0,880.43,12
1264420816,1,12011,330,113551.99,32644.55,16058.43,1540.75,1740.0,929.34,12
1264420817,1,12011,330,11198.09,1207.56,0.0,0.0,300.0,0.0,12
1264421201,1,12012,279,9370.55,1284.09,912.83,0.0,0.0,195.65,12
1264421202,1,12012,279,18279.72,6723.5,3059.95,447.78,658.06,0.0,12
1264421203,1,12012,279,13461.27,4301.47,3484.25,0.0,0.0,0.0,12
1264421204,1,12012,279,11508.59,5054.93,4127.09,0.0,58.06,0.0,12
1264421205,1,12012,279,18334.0,14203.34,7534.17,997.82,3143.76,0.0,12
1264421206,1,12012,279,21023.09,6970.47,4397.06,244.56,58.06,195.65,12
1264421407,1,12012,279,3858.13,3442.11,2661.4,0.0,0.0,0.0,12
1264421408,1,12012,279,11714.91,6707.56,4538.49,0.0,120.0,0.0,12
1264421409,1,12012,279,18632.77,12088.99,5129.93,3718.91,240.0,0.0,12
1264421410,1,12012,279,12150.83,12080.42,6197.06,1835.83,0.0,0.0,12
1264421411,1,12012,279,10680.5,8060.62,4319.94,2554.78,60.0,0.0,12
1264421412,1,12012,279,3932.47,3897.2,2687.1,508.05,0.0,0.0,12
1264421713,1,12012,279,6895.08,11119.16,7251.31,0.0,1542.85,0.0,12
1264421714,1,12012,279,24380.63,23923.04,13242.69,0.0,1542.85,3508.99,12
1264421715,1,12012,279,15361.2,14379.13,9192.74,686.08,814.28,117.39,12
1264421716,1,12012,279,4965.24,15457.63,12612.78,0.0,1782.85,0.0,12
1264421717,1,12012,279,15980.14,33666.89,19234.15,3195.39,3599.99,0.0,12
1264421718,1,12012,279,15594.8,19093.91,10619.86,1734.13,772.13,259.23,12
1264421919,1,12012,279,20913.97,19015.15,12934.16,234.78,1842.85,1467.38,12
1264421920,1,12012,279,12177.12,29007.31,24235.54,1064.37,2142.85,0.0,12
1264421921,1,12012,279,9393.1,15996.85,12201.35,923.03,1542.85,0.0,12
1264421922,1,12012,279,6412.36,6606.67,4294.25,293.46,1632.85,0.0,12
1264421923,1,12012,279,35531.68,27699.22,16752.79,0.0,2142.85,1467.39,12
1264421924,1,12012,279,23790.62,20036.43,13834.16,0.0,1542.85,0.0,12
1264422019,1,12012,344,56040.13,30704.01,13577.03,1457.16,8871.33,244.56,12
1264422020,1,12012,344,37070.54,29320.51,16598.46,1596.77,1605.03,3179.31,12
1264422021,1,12012,344,20564.76,17679.07,9192.73,782.6,2828.54,0.0,12
1264422022,1,12012,344,17764.52,17398.98,11468.44,0.0,2228.55,0.0,12
1264422023,1,12012,344,21698.44,25766.87,20802.66,0.0,870.96,1222.81,12
1264422024,1,12012,344,48123.79,27773.38,11468.47,0.0,3214.25,0.0,12
1264422301,1,12012,344,54618.44,47451.2,18064.14,3332.17,10322.02,3783.9,12
1264422302,1,12012,344,13513.54,8327.66,4898.51,1269.63,1023.17,24.45,12
1264422303,1,12012,344,50634.45,27062.08,10272.78,4880.02,3452.04,635.85,12
1264422304,1,12012,344,29322.5,10249.43,925.69,0.0,265.16,880.42,12
1264422305,1,12012,344,62463.01,35960.71,9771.37,1033.16,13042.28,29.34,12
1264422306,1,12012,344,34338.11,41155.89,19761.31,4677.08,9875.04,1271.73,12
1264422607,1,12012,344,57959.0,39950.92,19645.54,2360.65,1182.85,0.0,12
1264422608,1,12012,344,9882.27,28776.95,17819.83,0.0,3814.25,0.0,12
1264422609,1,12012,344,39719.39,27681.32,15711.24,108.19,4414.25,854.97,12
1264422610,1,12012,344,28101.63,28920.97,18167.01,0.0,6235.7,0.0,12
1264422611,1,12012,344,39777.02,35695.92,19131.28,0.0,6673.39,0.0,12
1264422612,1,12012,344,28752.88,23500.04,14084.85,0.0,1585.7,0.0,12
1264422813,1,12012,344,27120.96,13187.79,8999.92,73.77,2528.55,205.43,12
1264422814,1,12012,344,25631.79,123687.82,12149.95,0.0,107848.21,0.0,12
1264422815,1,12012,344,47906.56,37917.41,16212.74,7029.44,5592.83,939.12,12
1264422816,1,12012,344,32593.17,10402.18,5284.22,1691.77,1885.7,44.02,12
1264422817,1,12012,344,68391.1,99660.73,25804.2,5448.64,45446.72,2543.47,12
1264422818,1,12012,344,27098.35,17900.75,7662.76,1632.03,5699.95,0.0,12
1264423201,1,12012,316,54682.86,57760.31,37381.89,0.0,2828.55,909.77,12
1264423202,1,12012,316,36334.01,47162.43,31525.37,1047.0,2539.5,1856.73,12
1264423203,1,12012,316,13067.51,17233.17,9707.01,810.0,0.0,782.59,12
1264423204,1,12012,316,25865.81,25895.66,17884.06,0.0,2699.98,1614.1,12
1264423206,1,12012,316,39427.34,14226.53,7084.19,989.01,2802.71,0.0,12
1264423407,1,12012,316,39284.74,35907.1,18938.38,2769.44,4379.03,117.38,12
1264423408,1,12012,316,24588.75,32932.18,23528.39,747.0,4171.8,802.16,12
1264423409,1,12012,316,24271.52,21244.61,9797.01,747.0,7204.09,0.0,12
1264423410,1,12012,316,17921.41,41287.48,24608.33,2126.01,7266.31,371.73,12
1264423411,1,12012,316,25800.84,12830.6,8948.44,203.22,1480.63,0.0,12
1264423412,1,12012,316,29960.38,15925.33,7071.35,2297.36,3053.11,293.47,12
1264423613,1,12012,316,5889.33,14387.22,8537.03,1200.0,1050.0,0.0,12
1264423614,1,12012,316,10642.61,24744.44,10761.29,753.26,300.0,3032.6,12
1264423615,1,12012,316,33098.34,33543.6,19594.1,469.56,3599.96,0.0,12
1264423616,1,12012,316,16918.03,11317.44,7547.02,0.0,1199.99,0.0,12
1264423617,1,12012,316,14290.79,14324.8,11558.44,0.0,750.0,0.0,12
1264423618,1,12012,316,25736.01,4190.56,3124.22,0.0,0.0,0.0,12
1264423919,1,12012,316,37435.81,27603.46,9719.89,2548.3,3828.1,1956.51,12
1264423920,1,12012,316,32006.47,55653.75,38198.29,0.0,1969.76,6299.98,12
1264423921,1,12012,316,13913.97,29883.93,19876.93,0.0,4325.76,313.03,12
1264423922,1,12012,316,33962.99,27862.75,13306.99,1016.11,1480.63,93.9,12
1264423923,1,12012,316,20511.91,26845.21,14695.53,1056.51,971.94,1076.07,12
1264423924,1,12012,316,39576.15,23014.31,8228.4,1603.04,2322.57,880.42,12
1264424201,1,12017,361,25783.85,87765.92,11969.9,148.35,59863.84,0.0,12
1264424202,1,12017,361,16331.72,16201.63,10491.3,0.0,145.16,489.11,12
1264424203,1,12017,361,21721.14,9814.93,5901.32,0.0,1028.57,0.0,12
1264424204,1,12017,361,12701.92,24765.18,15286.97,1048.35,3666.35,74.34,12
1264424205,1,12017,361,10396.9,16432.5,11352.69,0.0,395.6,53.8,12
1264424206,1,12017,361,51693.3,29948.93,14695.58,1028.57,4645.14,1907.59,12
1264424508,1,12017,361,22392.96,18666.73,5695.67,539.98,5699.99,1633.68,12
1264424509,1,12017,361,15115.69,19529.95,13088.45,547.82,3231.38,67.48,12
1264424510,1,12017,361,63785.27,21631.69,11314.17,0.0,3899.99,2836.94,12
1264424511,1,12017,361,38767.69,27185.7,16251.27,3142.26,1526.95,880.41,12
1264424713,1,12017,361,28974.58,22250.38,13602.71,0.0,5483.6,1661.07,12
1264424714,1,12017,361,144398.26,36747.74,15634.19,0.0,10125.0,0.0,12
1264424715,1,12017,361,19695.82,29351.16,13936.97,0.0,9387.8,206.39,12
1264424717,1,12017,361,10258.2,9202.79,4178.48,0.0,2699.97,792.39,12
1264424718,1,12017,361,31171.51,20447.85,12059.85,0.0,4650.0,0.0,12
1264424919,1,12017,361,61899.03,39499.32,19221.33,1481.1,12752.87,2729.33,12
